Autauga,Alabama,1502153,59095,,,,,,,,,,,,,,
Tippecanoe,Indiana,9068546,187076,288,61,0,0,0,0,97,57,33,0,0,0,349,0
Tipton,Indiana,613167,15372,,,,,,,,,,,,,,
Union,Indiana,130573,7047,,,,,,,,,,,,,,
Vanderburgh,Indiana,10192662,179987,259,105,1,0,0,0,109,64,42,0,0,154,211,0
Vermillion,Indiana,798386,15341,,,,,,,,,,,,,,
Vigo,Indiana,4295965,105994,255,110,0,0,0,0,99,64,42,0,0,160,205,0
Wabash,Indiana,1189998,30816,327,34,1,0,0,0,101,50,35,0,0,362,0,0
Warren,Indiana,289690,8475,,,,,,,,,,,,,,
Warrick,Indiana,2338214,64514,337,27,1,0,0,0,105,48,35,0,0,365,0,0
Washington,Indiana,619667,28102,,,,,,,,,,,,,,
Wayne,Indiana,2543313,66456,,,,,,,,,,,,,,
Wells,Indiana,1109044,28197,,,,,,,,,,,,,,
White,Indiana,1017099,24651,,,,,,,,,,,,,,
Whitley,Indiana,1660774,34430,276,85,0,0,0,0,96,59,35,0,0,0,361,0
,,,,,,,,,,,,,,,,,
Adair,Iowa,430503,7541,,,,,,,,,,,,,,
Adams,Iowa,207934,3641,,,,,,,,,,,,,,
Allamakee,Iowa,573076,13926,,,,,,,,,,,,,,
Appanoose,Iowa,395869,12257,,,,,,,,,,,,,,
Audubon,Iowa,290891,5635,,,,,,,,,,,,,,
Benton,Iowa,901547,25691,,,,,,,,,,,,,,
Black Hawk,Iowa,7513102,130368,292,73,0,0,0,0,96,58,35,0,0,0,365,0
Boone,Iowa,1006742,26723,,,,,,,,,,,,,,
Bremer,Iowa,1043942,25081,223,21,0,0,0,0,90,49,40,0,0,244,0,0
Buchanan,Iowa,749966,20657,,,,,,,,,,,,,,
Buena Vista,Iowa,1311448,20771,,,,,,,,,,,,,,
Butler,Iowa,494350,14332,,,,,,,,,,,,,,
Calhoun,Iowa,424983,9915,,,,,,,,,,,,,,
Carroll,Iowa,1246071,20692,,,,,,,,,,,,,,
Cass,Iowa,622321,13050,,,,,,,,,,,,,,
Cedar,Iowa,640559,18410,,,,,,,,,,,,,,
Cerro Gordo,Iowa,2240617,42706,118,2,0,0,0,0,56,31,19,0,0,0,0,120
Cherokee,Iowa,648133,11503,,,,,,,,,,,,,,
Chickasaw,Iowa,627968,11887,,,,,,,,,,,,,,
Clarke,Iowa,384201,9785,,,,,,,,,,,,,,
Clay,Iowa,1029992,16440,,,,,,,,,,,,,,
Clayton,Iowa,820076,16998,,,,,,,,,,,,,,
Clinton,Iowa,2120001,46463,204,159,2,0,0,0,112,66,47,0,0,117,248,0
Crawford,Iowa,720962,16193,,,,,,,,,,,,,,
Dallas,Iowa,5228612,103796,,,,,,,,,,,,,,
Davis,Iowa,237836,9138,,,,,,,,,,,,,,
Decatur,Iowa,189054,7659,,,,,,,,,,,,,,
Delaware,Iowa,881490,17510,,,,,,,,,,,,,,
Des Moines,Iowa,1936224,38491,,,,,,,,,,,,,,
Dickinson,Iowa,1067394,17851,,,,,,,,,,,,,,
Dubuque,Iowa,6428433,98718,,,,,,,,,,,,,,
Emmet,Iowa,391097,9321,,,,,,,,,,,,,,
Fayette,Iowa,725623,19258,,,,,,,,,,,,,,
Floyd,Iowa,761194,15413,,,,,,,,,,,,,,
Franklin,Iowa,641618,9952,,,,,,,,,,,,,,
Fremont,Iowa,324019,6567,,,,,,,,,,,,,,
Greene,Iowa,526462,8717,,,,,,,,,,,,,,
Grundy,Iowa,539002,12347,,,,,,,,,,,,,,
Guthrie,Iowa,443362,10567,,,,,,,,,,,,,,
Hamilton,Iowa,768177,14887,,,,,,,,,,,,,,
Hancock,Iowa,837089,10663,,,,,,,,,,,,,,
Hardin,Iowa,793480,16708,,,,,,,,,,,,,,
Harrison,Iowa,437446,14669,216,27,0,0,0,0,87,54,39,0,0,243,0,0
Henry,Iowa,892825,20387,,,,,,,,,,,,,,
Howard,Iowa,484258,9478,,,,,,,,,,,,,,
Humboldt,Iowa,459208,9634,,,,,,,,,,,,,,
Ida,Iowa,563854,6956,,,,,,,,,,,,,,
Iowa,Iowa,1102128,3193079,,,,,,,,,,,,,,
Jackson,Iowa,618355,19368,,,,,,,,,,,,,,
Jasper,Iowa,1159870,37764,,,,,,,,,,,,,,
Jefferson,Iowa,669907,15647,,,,,,,,,,,,,,
Johnson,Iowa,8537932,154748,255,107,2,0,0,0,121,62,39,0,0,0,364,0
Jones,Iowa,623939,20805,,,,,,,,,,,,,,
Keokuk,Iowa,322682,9914,,,,,,,,,,,,,,
Kossuth,Iowa,948457,14529,,,,,,,,,,,,,,
Lee,Iowa,1633427,33215,81,20,0,0,0,0,69,58,32,0,0,0,101,0
Linn,Iowa,15325670,228939,235,126,4,0,0,0,123,66,44,0,0,128,236,1
Louisa,Iowa,854265,10749,,,,,,,,,,,,,,
Lucas,Iowa,288814,8710,,,,,,,,,,,,,,
Lyon,Iowa,931666,12011,,,,,,,,,,,,,,
Madison,Iowa,404262,16773,,,,,,,,,,,,,,
Mahaska,Iowa,840073,21984,,,,,,,,,,,,,,
Marion,Iowa,2085254,33380,,,,,,,,,,,,,,
Marshall,Iowa,1775025,39853,,,,,,,,,,,,,,
Mills,Iowa,511033,14465,,,,,,,,,,,,,,
Mitchell,Iowa,566918,10555,,,,,,,,,,,,,,
Monona,Iowa,334119,8574,,,,,,,,,,,,,,
Monroe,Iowa,403641,7610,,,,,,,,,,,,,,
Montgomery,Iowa,417989,10322,302,48,1,0,0,0,112,54,37,0,0,168,183,0
Muscatine,Iowa,2435065,42688,290,75,0,0,0,0,88,58,34,0,0,0,363,2
O'Brien,Iowa,870828,14015,,,,,,,,,,,,,,
Osceola,Iowa,364181,6159,,,,,,,,,,,,,,
Page,Iowa,590647,15197,,,,,,,,,,,,,,
Palo Alto,Iowa,548512,8906,288,70,2,2,0,0,162,59,39,0,0,182,180,0
Plymouth,Iowa,1409598,25650,,,,,,,,,,,,,,
Pocahontas,Iowa,539729,7074,,,,,,,,,,,,,,
Polk,Iowa,42342831,496844,284,80,1,0,0,0,110,61,40,0,13,158,189,5
Pottawattamie,Iowa,3861713,93304,100,23,1,0,0,0,117,57,33,0,0,0,120,4
Poweshiek,Iowa,1199807,18586,,,,,,,,,,,,,,
Ringgold,Iowa,168931,4639,,,,,,,,,,,,,,
Sac,Iowa,558007,9752,,,,,,,,,,,,,,
Scott,Iowa,8912158,174170,207,157,1,0,0,0,102,66,48,0,0,115,173,77
Shelby,Iowa,709068,11770,,,,,,,,,,,,,,
Sioux,Iowa,2346052,35893,,,,,,,,,,,,,,
Story,Iowa,5158546,99472,,,,,,,,,,,,,,
Tama,Iowa,723193,16867,,,,,,,,,,,,,,
Taylor,Iowa,267552,5868,,,,,,,,,,,,,,
Union,Iowa,693602,12018,,,,,,,,,,,,,,
Van Buren,Iowa,230622,7243,297,65,0,0,0,0,93,55,39,0,0,153,207,2
Wapello,Iowa,1540236,35256,,,,,,,,,,,,,,
Warren,Iowa,1201462,53402,,,,,,,,,,,,,,
Washington,Iowa,1070132,22491,,,,,,,,,,,,,,
Wayne,Iowa,238365,6508,,,,,,,,,,,,,,
Webster,Iowa,1859279,37147,,,,,,,,,,,,,,
Winnebago,Iowa,469840,10656,,,,,,,,,,,,,,
Winneshiek,Iowa,1019880,19892,,,,,,,,,,,,,,
Woodbury,Iowa,4775286,105607,94,20,0,1,0,0,163,59,31,0,0,0,115,0
Worth,Iowa,310397,7385,,,,,,,,,,,,,,
Wright,Iowa,734159,12785,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Allen,Kansas,555318,12464,,,,,,,,,,,,,,
Anderson,Kansas,332016,7778,,,,,,,,,,,,,,
Atchison,Kansas,655418,16239,,,,,,,,,,,,,,
Barber,Kansas,207674,4110,,,,,,,,,,,,,,
Barton,Kansas,1178276,25216,,,,,,,,,,,,,,
Bourbon,Kansas,541821,14323,,,,,,,,,,,,,,
Brown,Kansas,590482,9455,,,,,,,,,,,,,,
Butler,Kansas,2196463,67889,,,,,,,,,,,,,,
Chase,Kansas,140860,2598,113,7,0,0,0,0,99,41,20,0,0,0,120,0
Chautauqua,Kansas,79448,3395,,,,,,,,,,,,,,
Cherokee,Kansas,735162,19130,,,,,,,,,,,,,,
Cheyenne,Kansas,138866,2633,,,,,,,,,,,,,,
Clark,Kansas,202524,1977,,,,,,,,,,,,,,
Clay,Kansas,269338,8077,,,,,,,,,,,,,,
Cloud,Kansas,374749,8928,,,,,,,,,,,,,,
Coffey,Kansas,667795,8338,,,,,,,,,,,,,,
Comanche,Kansas,65891,1670,,,,,,,,,,,,,,
Cowley,Kansas,1254492,34496,,,,,,,,,,,,,,
Crawford,Kansas,1508956,39110,,,,,,,,,,,,,,
Decatur,Kansas,156774,2751,,,,,,,,,,,,,,
Dickinson,Kansas,596017,18459,,,,,,,,,,,,,,
Doniphan,Kansas,245174,7471,,,,,,,,,,,,,,
Douglas,Kansas,4520477,119363,,,,,,,,,,,,,,
Edwards,Kansas,170734,2832,,,,,,,,,,,,,,
Elk,Kansas,71600,2441,,,,,,,,,,,,,,
Ellis,Kansas,1513745,28790,,,,,,,,,,,,,,
Ellsworth,Kansas,267372,6336,,,,,,,,,,,,,,
Finney,Kansas,2129271,38107,,,,,,,,,,,,,,
Ford,Kansas,2272010,34159,353,5,0,0,0,0,80,32,17,0,0,0,0,358
Franklin,Kansas,848534,25986,,,,,,,,,,,,,,
Geary,Kansas,2694894,35934,,,,,,,,,,,,,,
Gove,Kansas,167792,2755,,,,,,,,,,,,,,
Graham,Kansas,139529,2400,,,,,,,,,,,,,,
Grant,Kansas,474691,7324,,,,,,,,,,,,,,
Gray,Kansas,579334,5644,,,,,,,,,,,,,,
Greeley,Kansas,141430,1304,,,,,,,,,,,,,,
Greenwood,Kansas,150506,5939,,,,,,,,,,,,,,
Hamilton,Kansas,228081,2484,,,,,,,,,,,,,,
Harper,Kansas,323727,5331,,,,,,,,,,,,,,
Harvey,Kansas,1261283,33817,,,,,,,,,,,,,,
Haskell,Kansas,333554,3668,,,,,,,,,,,,,,
Hodgeman,Kansas,122823,1710,,,,,,,,,,,,,,
Jackson,Kansas,388930,13261,,,,,,,,,,,,,,
Jefferson,Kansas,388408,18411,,,,,,,,,,,,,,
Jewell,Kansas,127587,2937,,,,,,,,,,,,,,
Johnson,Kansas,48095565,613219,275,85,4,0,0,0,138,62,40,0,0,190,173,1
Kearny,Kansas,271603,3891,,,,,,,,,,,,,,
Kingman,Kansas,313812,7392,,,,,,,,,,,,,,
Kiowa,Kansas,129008,2392,,,,,,,,,,,,,,
Labette,Kansas,769005,19912,,,,,,,,,,,,,,
Lane,Kansas,116142,1565,,,,,,,,,,,,,,
Leavenworth,Kansas,2624987,82184,330,16,2,0,0,0,126,47,34,0,0,348,0,0
Lincoln,Kansas,111797,2903,,,,,,,,,,,,,,
Linn,Kansas,444819,9747,,,,,,,,,,,,,,
Logan,Kansas,164307,2722,,,,,,,,,,,,,,
Lyon,Kansas,1308334,31998,,,,,,,,,,,,,,
McPherson,Kansas,1717666,30146,,,,,,,,,,,,,,
Marion,Kansas,368583,11712,,,,,,,,,,,,,,
Marshall,Kansas,507968,9979,,,,,,,,,,,,,,
Meade,Kansas,255214,4022,,,,,,,,,,,,,,
Miami,Kansas,906891,34593,,,,,,,,,,,,,,
Mitchell,Kansas,462700,5748,,,,,,,,,,,,,,
Montgomery,Kansas,1612913,31156,,,,,,,,,,,,,,
Morris,Kansas,182396,5356,,,,,,,,,,,,,,
Morton,Kansas,148209,2692,,,,,,,,,,,,,,
Nemaha,Kansas,463938,10216,,,,,,,,,,,,,,
Neosho,Kansas,557437,15784,251,109,2,0,0,0,145,62,42,0,0,158,185,19
Ness,Kansas,183797,2672,,,,,,,,,,,,,,
Norton,Kansas,228368,5342,,,,,,,,,,,,,,
Osage,Kansas,301634,15768,,,,,,,,,,,,,,
Osborne,Kansas,169989,3498,,,,,,,,,,,,,,
Ottawa,Kansas,113491,5838,,,,,,,,,,,,,,
Pawnee,Kansas,276914,6225,,,,,,,,,,,,,,
Phillips,Kansas,339035,4815,,,,,,,,,,,,,,
Pottawatomie,Kansas,1182081,25790,,,,,,,,,,,,,,
Pratt,Kansas,552795,9181,,,,,,,,,,,,,,
Rawlins,Kansas,165120,2549,,,,,,,,,,,,,,
Reno,Kansas,2387547,61414,,,,,,,,,,,,,,
Republic,Kansas,221212,4662,,,,,,,,,,,,,,
Rice,Kansas,579009,9390,,,,,,,,,,,,,,
Riley,Kansas,2471454,72208,,,,,,,,,,,,,,
Rooks,Kansas,204021,4831,,,,,,,,,,,,,,
Rush,Kansas,151902,2953,,,,,,,,,,,,,,
Russell,Kansas,271974,6703,,,,,,,,,,,,,,
Saline,Kansas,2547570,53888,,,,,,,,,,,,,,
Scott,Kansas,328531,5131,,,,,,,,,,,,,,
Sedgwick,Kansas,29903209,523828,274,86,5,0,0,0,141,64,43,0,10,228,114,13
Seward,Kansas,1237915,21747,,,,,,,,,,,,,,
Shawnee,Kansas,9664958,178264,263,99,2,1,0,0,151,63,42,0,0,178,181,6
Sheridan,Kansas,136421,2478,,,,,,,,,,,,,,
Sherman,Kansas,309130,5895,308,11,0,0,1,0,221,38,17,0,0,0,0,320
Smith,Kansas,166264,3576,,,,,,,,,,,,,,
Stafford,Kansas,181516,4034,,,,,,,,,,,,,,
Stanton,Kansas,222391,2044,,,,,,,,,,,,,,
Stevens,Kansas,345131,5293,,,,,,,,,,,,,,
Sumner,Kansas,696533,22385,237,124,4,0,0,0,147,65,44,0,0,137,200,28
Thomas,Kansas,553763,7877,,,,,,,,,,,,,,
Trego,Kansas,174083,2793,284,72,5,0,0,1,320,62,42,0,2,288,62,10
Wabaunsee,Kansas,138567,6966,,,,,,,,,,,,,,
Wallace,Kansas,99915,1508,,,,,,,,,,,,,,
Washington,Kansas,222588,5511,,,,,,,,,,,,,,
Wichita,Kansas,211120,2082,,,,,,,,,,,,,,
Wilson,Kansas,296570,8526,,,,,,,,,,,,,,
Woodson,Kansas,79265,3102,,,,,,,,,,,,,,
Wyandotte,Kansas,10941644,167046,242,116,7,0,0,0,145,65,44,0,2,137,221,5
,,,,,,,,,,,,,,,,,
Adair,Kentucky,365892,18932,,,,,,,,,,,,,,
Allen,Kentucky,457794,20797,,,,,,,,,,,,,,
Anderson,Kentucky,516628,24035,,,,,,,,,,,,,,
Ballard,Kentucky,228360,7695,,,,,,,,,,,,,,
Barren,Kentucky,1298017,44544,,,,,,,,,,,,,,
Bath,Kentucky,181651,12778,,,,,,,,,,,,,,
Bell,Kentucky,711096,23858,252,110,2,0,0,0,112,64,43,0,0,100,264,0
Boone,Kentucky,11172159,137412,225,19,0,0,0,0,90,49,39,0,0,244,0,0
Bourbon,Kentucky,867452,20229,,,,,,,,,,,,,,
Boyd,Kentucky,3290937,47899,294,65,1,0,0,0,102,58,37,0,11,132,217,0
Boyle,Kentucky,1146416,30747,,,,,,,,,,,,,,
Bracken,Kentucky,149197,8439,,,,,,,,,,,,,,
Breathitt,Kentucky,183535,13553,,,,,,,,,,,,,,
Breckinridge,Kentucky,384100,20651,,,,,,,,,,,,,,
Bullitt,Kentucky,2408043,82918,212,24,1,0,0,0,143,51,37,0,0,237,0,0
Butler,Kentucky,299560,12294,,,,,,,,,,,,,,
Caldwell,Kentucky,399335,12624,,,,,,,,,,,,,,
Calloway,Kentucky,1317754,37560,,,,,,,,,,,,,,
Campbell,Kentucky,3434024,93050,288,73,1,0,0,0,101,60,38,0,4,154,204,0
Carlisle,Kentucky,154392,4791,,,,,,,,,,,,,,
Carroll,Kentucky,1843138,10863,,,,,,,,,,,,,,
Carter,Kentucky,448406,26412,262,17,0,0,0,0,84,48,34,0,0,223,54,2
Casey,Kentucky,326650,15866,,,,,,,,,,,,,,
Christian,Kentucky,5531130,72357,261,104,0,0,0,0,99,63,42,0,0,118,247,0
Clark,Kentucky,1397581,36871,,,,,,,,,,,,,,
Clay,Kentucky,310223,20206,,,,,,,,,,,,,,
Clinton,Kentucky,328633,9265,,,,,,,,,,,,,,
Crittenden,Kentucky,187947,8947,,,,,,,,,,,,,,
Cumberland,Kentucky,151081,5879,,,,,,,,,,,,,,
Daviess,Kentucky,4316362,103063,264,99,0,0,0,0,99,65,41,0,1,146,216,0
Edmonson,Kentucky,162020,12291,338,26,0,0,0,0,74,48,35,3,0,343,18,0
Elliott,Kentucky,70034,7381,,,,,,,,,,,,,,
Estill,Kentucky,189455,14092,,,,,,,,,,,,,,
Fayette,Kentucky,18914736,321793,281,81,1,0,0,0,108,62,38,0,20,112,230,1
Fleming,Kentucky,292883,15224,,,,,,,,,,,,,,
Floyd,Kentucky,1012776,35274,,,,,,,,,,,,,,
Franklin,Kentucky,2900069,51682,,,,,,,,,,,,,,
Fulton,Kentucky,196071,6512,,,,,,,,,,,,,,
Gallatin,Kentucky,357703,8775,,,,,,,,,,,,,,
Garrard,Kentucky,233392,17362,,,,,,,,,,,,,,
Grant,Kentucky,499009,25244,,,,,,,,,,,,,,
Graves,Kentucky,1214472,36615,,,,,,,,,,,,,,
Grayson,Kentucky,672587,26524,,,,,,,,,,,,,,
Green,Kentucky,167750,11291,,,,,,,,,,,,,,
Greenup,Kentucky,732704,35649,227,4,0,0,0,0,54,46,34,0,0,231,0,0
Hancock,Kentucky,741685,9064,220,21,0,0,0,0,90,49,38,0,0,241,0,0
Hardin,Kentucky,4895260,111607,296,67,1,0,0,0,101,58,38,0,0,181,183,0
Harlan,Kentucky,481339,26164,,,,,,,,,,,,,,
Harrison,Kentucky,473780,18950,,,,,,,,,,,,,,
Hart,Kentucky,518421,19460,,,,,,,,,,,,,,
Henderson,Kentucky,1935780,44329,,,,,,,,,,,,,,
Henry,Kentucky,326768,15657,,,,,,,,,,,,,,
Hickman,Kentucky,180552,4424,,,,,,,,,,,,,,
Hopkins,Kentucky,1705706,45138,,,,,,,,,,,,,,
Jackson,Kentucky,139873,12984,,,,,,,,,,,,,,
Jefferson,Kentucky,53014650,777874,225,134,6,0,0,0,126,71,45,0,8,142,215,0
Jessamine,Kentucky,1953450,53626,211,15,1,0,0,0,101,49,38,0,0,227,0,0
Johnson,Kentucky,393557,22556,,,,,,,,,,,,,,
Kenton,Kentucky,8590637,169495,,,,,,,,,,,,,,
Knott,Kentucky,198498,14053,,,,,,,,,,,,,,
Knox,Kentucky,559562,29909,,,,,,,,,,,,,,
Larue,Kentucky,214156,15028,,,,,,,,,,,,,,
Laurel,Kentucky,1994808,62561,,,,,,,,,,,,,,
Lawrence,Kentucky,317201,16290,,,,,,,,,,,,,,
Lee,Kentucky,111912,7451,,,,,,,,,,,,,,
Leslie,Kentucky,129653,10278,,,,,,,,,,,,,,
Letcher,Kentucky,318782,21253,,,,,,,,,,,,,,
Lewis,Kentucky,189359,12987,,,,,,,,,,,,,,
Lincoln,Kentucky,387965,24243,,,,,,,,,,,,,,
Livingston,Kentucky,264185,8959,225,18,0,0,0,0,93,48,39,0,0,243,0,0
Logan,Kentucky,1144708,27771,,,,,,,,,,,,,,
Lyon,Kentucky,203237,8803,,,,,,,,,,,,,,
McCracken,Kentucky,4048940,67454,278,84,2,0,0,0,109,60,39,0,1,142,221,0
McCreary,Kentucky,245771,16892,,,,,,,,,,,,,,
McLean,Kentucky,257880,9100,,,,,,,,,,,,,,
Madison,Kentucky,2793190,94666,,,,,,,,,,,,,,
Magoffin,Kentucky,144367,11497,,,,,,,,,,,,,,
Marion,Kentucky,888330,19725,,,,,,,,,,,,,,
Marshall,Kentucky,1293477,31748,,,,,,,,,,,,,,
Martin,Kentucky,202598,11140,,,,,,,,,,,,,,
Mason,Kentucky,1028198,16931,,,,,,,,,,,,,,
Meade,Kentucky,552508,30131,,,,,,,,,,,,,,
Menifee,Kentucky,80421,6194,,,,,,,,,,,,,,
Mercer,Kentucky,728771,22850,,,,,,,,,,,,,,
Metcalfe,Kentucky,174678,10349,,,,,,,,,,,,,,
Monroe,Kentucky,286399,11233,,,,,,,,,,,,,,
Montgomery,Kentucky,977339,28219,,,,,,,,,,,,,,
Morgan,Kentucky,234232,13820,338,14,0,0,0,0,71,47,35,0,0,352,0,0
Muhlenberg,Kentucky,966712,30694,,,,,,,,,,,,,,
Nelson,Kentucky,1556453,47098,,,,,,,,,,,,,,
Nicholas,Kentucky,86116,7712,,,,,,,,,,,,,,
Ohio,Kentucky,812629,23688,,,,,,,,,,,,,,
Oldham,Kentucky,1787107,68685,216,27,1,0,0,0,105,54,39,0,0,244,0,0
Owen,Kentucky,164181,11294,,,,,,,,,,,,,,
Owsley,Kentucky,45380,3953,,,,,,,,,,,,,,
Pendleton,Kentucky,257373,14607,,,,,,,,,,,,,,
Perry,Kentucky,875858,27929,309,56,0,0,0,0,92,55,36,0,0,132,233,0
Pike,Kentucky,1848814,57391,321,43,0,1,0,0,161,52,35,0,0,144,221,0
Powell,Kentucky,211441,13133,,,,,,,,,,,,,,
Pulaski,Kentucky,2031470,65423,294,66,1,0,0,0,101,58,39,0,0,147,214,0
Robertson,Kentucky,24816,2257,,,,,,,,,,,,,,
Rockcastle,Kentucky,292238,16115,,,,,,,,,,,,,,
Rowan,Kentucky,672963,24861,,,,,,,,,,,,,,
Russell,Kentucky,574425,18156,,,,,,,,,,,,,,
Scott,Kentucky,3424355,58252,,,,,,,,,,,,,,
Shelby,Kentucky,1561304,48461,,,,,,,,,,,,,,
Simpson,Kentucky,909963,19718,222,21,0,0,0,0,90,50,37,0,0,243,0,0
Spencer,Kentucky,276642,19916,,,,,,,,,,,,,,
Taylor,Kentucky,792023,26235,,,,,,,,,,,,,,
Todd,Kentucky,367612,12285,,,,,,,,,,,,,,
Trigg,Kentucky,256180,14192,330,15,0,0,0,0,74,48,35,0,0,345,0,0
Trimble,Kentucky,463195,8530,,,,,,,,,,,,,,
Union,Kentucky,662543,13544,,,,,,,,,,,,,,
Warren,Kentucky,6067426,137212,283,78,2,0,0,0,117,60,38,0,0,134,229,0
Washington,Kentucky,307947,12072,342,20,0,0,0,0,87,47,36,0,0,362,0,0
Wayne,Kentucky,389436,19540,,,,,,,,,,,,,,
Webster,Kentucky,460879,12813,,,,,,,,,,,,,,
Whitley,Kentucky,1000056,36939,,,,,,,,,,,,,,
Wolfe,Kentucky,99362,6507,,,,,,,,,,,,,,
Woodford,Kentucky,1088517,27075,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Acadia,Louisiana,1381811,,,,,,,,,,,,,,,
Allen,Louisiana,628420,,,,,,,,,,,,,,,
Ascension,Louisiana,7939396,,338,16,1,1,0,0,159,45,31,0,10,346,0,0
Assumption,Louisiana,404881,,,,,,,,,,,,,,,
Avoyelles,Louisiana,814271,,,,,,,,,,,,,,,
Beauregard,Louisiana,1058493,,,,,,,,,,,,,,,
Bienville,Louisiana,774436,,,,,,,,,,,,,,,
Bossier,Louisiana,5144117,,268,97,0,0,0,0,87,61,41,0,0,131,227,7
Caddo,Louisiana,12172768,,321,41,0,0,0,0,93,52,36,0,0,293,69,0
Calcasieu,Louisiana,12443359,,260,104,0,1,0,0,156,61,43,0,2,150,213,0
Caldwell,Louisiana,178040,,,,,,,,,,,,,,,
Cameron,Louisiana,1090729,,,,,,,,,,,,,,,
Catahoula,Louisiana,173552,,,,,,,,,,,,,,,
Claiborne,Louisiana,408841,,,,,,,,,,,,,,,
Concordia,Louisiana,544685,,,,,,,,,,,,,,,
De Soto,Louisiana,3890218,,,,,,,,,,,,,,,
East Baton Rouge,Louisiana,32006455,,299,63,2,1,0,0,159,56,38,0,2,172,191,0
East Carroll,Louisiana,157561,,,,,,,,,,,,,,,
East Feliciana,Louisiana,434176,,,,,,,,,,,,,,,
Evangeline,Louisiana,828141,,,,,,,,,,,,,,,
Franklin,Louisiana,483594,,,,,,,,,,,,,,,
Grant,Louisiana,341243,,,,,,,,,,,,,,,
Iberia,Louisiana,2621486,,,,,,,,,,,,,,,
Iberville,Louisiana,1693227,,316,46,3,0,0,0,129,54,38,0,0,332,33,0
Jackson,Louisiana,457179,,,,,,,,,,,,,,,
Jefferson,Louisiana,20954050,,324,29,2,0,0,0,105,49,36,0,1,235,119,0
Jefferson Davis,Louisiana,810576,,,,,,,,,,,,,,,
Lafayette,Louisiana,12958217,,302,63,0,0,0,0,87,55,37,0,0,211,153,1
Lafourche,Louisiana,3342366,,280,67,0,0,0,0,84,54,38,0,0,165,182,0
LaSalle,Louisiana,447934,,,,,,,,,,,,,,,
Lincoln,Louisiana,2054296,,,,,,,,,,,,,,,
Livingston,Louisiana,3020956,,267,80,1,0,0,0,133,58,41,0,6,133,209,0
Madison,Louisiana,346258,,,,,,,,,,,,,,,
Morehouse,Louisiana,563025,,,,,,,,,,,,,,,
Natchitoches,Louisiana,1422395,,,,,,,,,,,,,,,
Orleans,Louisiana,20365841,,343,14,0,0,0,0,65,42,27,2,107,0,235,13
Ouachita,Louisiana,6231489,,330,19,0,0,0,0,87,46,34,0,0,309,40,0
Plaquemines,Louisiana,2859477,,,,,,,,,,,,,,,
Pointe Coupee,Louisiana,772115,,353,12,0,0,0,0,100,44,32,0,0,365,0,0
Rapides,Louisiana,5205741,,111,11,0,0,0,0,62,46,28,0,0,0,122,0
Red River,Louisiana,1245317,,,,,,,,,,,,,,,
Richland,Louisiana,574066,,,,,,,,,,,,,,,
Sabine,Louisiana,1019377,,,,,,,,,,,,,,,
St. Bernard,Louisiana,1254267,,286,73,0,0,0,0,80,56,41,0,0,176,179,4
St. Charles,Louisiana,7407636,,,,,,,,,,,,,,,
St. Helena,Louisiana,182892,,,,,,,,,,,,,,,
St. James,Louisiana,2152044,,326,4,0,0,0,0,58,41,28,0,0,330,0,0
St. John the Baptist,Louisiana,2804254,,327,8,1,0,0,0,108,45,31,0,0,336,0,0
St. Landry,Louisiana,2349001,,,,,,,,,,,,,,,
St. Martin,Louisiana,1173194,,347,13,0,0,0,0,87,47,34,0,0,360,0,0
St. Mary,Louisiana,2150316,,,,,,,,,,,,,,,
St. Tammany,Louisiana,11349455,,324,28,0,0,0,0,71,46,33,0,0,231,121,0
Tangipahoa,Louisiana,4042857,,95,15,0,0,0,0,60,53,29,0,0,0,110,0
Tensas,Louisiana,121170,,,,,,,,,,,,,,,
Terrebonne,Louisiana,4572821,,102,8,0,0,0,0,60,48,26,0,0,0,110,0
Union,Louisiana,461653,,,,,,,,,,,,,,,
Vermilion,Louisiana,1426949,,,,,,,,,,,,,,,
Vernon,Louisiana,1888684,,,,,,,,,,,,,,,
Washington,Louisiana,1005839,,,,,,,,,,,,,,,
Webster,Louisiana,1063403,,,,,,,,,,,,,,,
West Baton Rouge,Louisiana,1848997,,305,57,3,0,0,0,150,54,38,0,1,168,196,0
West Carroll,Louisiana,181638,,,,,,,,,,,,,,,
West Feliciana,Louisiana,936960,,,,,,,,,,,,,,,
Winn,Louisiana,451732,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Androscoggin,Maine,4616143,111034,332,24,0,0,0,0,94,46,30,0,0,163,189,4
Aroostook,Maine,2369374,66859,341,22,1,1,0,0,174,47,33,0,0,254,101,10
Cumberland,Maine,22188011,305231,338,24,3,0,0,0,129,48,35,0,10,309,42,4
Franklin,Maine,1004610,29687,,,,,,,,,,,,,,
Hancock,Maine,2400257,56192,336,26,3,0,0,0,133,49,36,1,0,348,16,0
Kennebec,Maine,5539402,124486,234,9,1,0,0,0,125,44,33,0,0,211,31,2
Knox,Maine,1772981,41084,192,17,2,0,0,0,119,50,35,0,0,211,0,0
Lincoln,Maine,1191456,35828,,,,,,,,,,,,,,
Oxford,Maine,1594247,58629,335,24,1,0,0,0,113,46,32,0,0,207,153,0
Penobscot,Maine,6309265,152765,337,25,0,0,0,0,100,47,30,0,0,205,153,4
